time,asset,netValue
2011-07-05 00:00:00,2265057334.7403307,22.650573347403306
2011-07-06 00:00:00,2268350664.7403307,22.683506647403306
2011-07-07 00:00:00,2258650479.7403307,22.586504797403308
2011-07-08 00:00:00,2266055394.7403307,22.660553947403308
2011-07-11 00:00:00,2284758664.7403307,22.847586647403308
2011-07-12 00:00:00,2246175633.7403307,22.46175633740331
2011-07-13 00:00:00,2293362530.7403307,22.933625307403307
2011-07-14 00:00:00,2314482357.7403307,23.144823577403308
2011-07-15 00:00:00,2318562323.7403307,23.185623237403306
2011-07-18 00:00:00,2328097400.7403307,23.28097400740331
2011-07-19 00:00:00,2301000301.7403307,23.010003017403307
2011-07-20 00:00:00,2304538695.7403307,23.045386957403306
2011-07-21 00:00:00,2275951072.7403307,22.759510727403306
2011-07-22 00:00:00,2288121292.7403307,22.881212927403308
2011-07-25 00:00:00,2205825067.7403307,22.058250677403308
2011-07-26 00:00:00,2217110111.7403307,22.171101117403307
2011-07-27 00:00:00,2244619374.7403307,22.446193747403306
2011-07-28 00:00:00,2221020638.7403307,22.210206387403307
2011-07-29 00:00:00,2201180592.7403307,22.01180592740331
2011-08-01 00:00:00,2215344926.7403307,22.153449267403307
2011-08-02 00:00:00,2197189697.7403307,21.971896977403308
2011-08-03 00:00:00,2196198067.7403307,21.961980677403307
2011-08-04 00:00:00,2221675601.7403307,22.216756017403306
2011-08-05 00:00:00,2170380779.7403307,21.703807797403307
2011-08-08 00:00:00,2061796193.7403307,20.617961937403308
2011-08-09 00:00:00,2056539334.7403307,20.565393347403308
2011-08-10 00:00:00,2084094094.7403307,20.840940947403308
2011-08-11 00:00:00,2125462322.7403307,21.254623227403307
2011-08-12 00:00:00,2151512359.7403307,21.515123597403306
2011-08-15 00:00:00,2178466856.7403307,21.78466856740331
2011-08-16 00:00:00,2166556167.7403307,21.665561677403307
2011-08-17 00:00:00,2160886241.7403307,21.60886241740331
2011-08-18 00:00:00,2121024498.7403307,21.210244987403307
2011-08-19 00:00:00,2100757090.7403307,21.007570907403306
2011-08-22 00:00:00,2089441020.7403307,20.894410207403308
2011-08-23 00:00:00,2124491942.7403307,21.244919427403307
2011-08-24 00:00:00,2125226941.7403307,21.25226941740331
2011-08-25 00:00:00,2166677405.7403307,21.666774057403305
2011-08-26 00:00:00,2168859541.7403307,21.688595417403306
2011-08-29 00:00:00,2141062351.7403307,21.410623517403305
2011-08-30 00:00:00,2119540216.7403307,21.19540216740331
2011-08-31 00:00:00,2119371076.610496,21.19371076610496
2011-09-01 00:00:00,2104570704.0,21.04570704
2011-09-02 00:00:00,2074108118.0,20.74108118
2011-09-05 00:00:00,2028117183.0,20.28117183
