002823 凯中精密 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2016/11/24,17.06,19.77,17.06,19.77,9700,191398.00
2016/11/25,21.75,21.75,21.75,21.75,5647,122822.25
2016/11/28,23.93,23.93,23.93,23.93,2748,65759.64
2016/11/29,26.32,26.32,26.32,26.32,8100,213192.00
2016/11/30,28.95,28.95,28.95,28.95,5698,164957.09
2016/12/01,31.85,31.85,31.85,31.85,11200,356720.00
2016/12/02,35.04,35.04,35.04,35.04,13600,476544.00
2016/12/05,38.54,38.54,38.54,38.54,20708,798086.31
2016/12/06,42.39,42.39,42.39,42.39,20324,861534.38
2016/12/07,46.63,46.63,46.63,46.63,28300,1319629.00
2016/12/08,51.29,51.29,51.29,51.29,34900,1790021.00
2016/12/09,56.42,56.42,56.42,56.42,130939,7387578.50
2016/12/12,58.00,62.00,57.06,61.36,21057882,1265314176.00
2016/12/13,55.22,63.41,55.22,56.60,15502252,889252480.00
2016/12/14,56.00,58.63,53.88,55.05,13014989,733151040.00
2016/12/15,52.00,54.60,51.61,52.35,10044982,533273248.00
2016/12/16,52.12,53.00,48.90,50.13,9937294,505032704.00
2016/12/19,49.91,51.22,48.48,50.11,6379619,318638464.00
2016/12/20,49.41,50.30,49.20,49.62,4180103,207845776.00
2016/12/21,49.82,50.05,48.31,49.07,5132487,251603344.00
2016/12/22,49.08,49.88,48.35,48.73,3980418,195272576.00
2016/12/23,48.61,48.79,45.20,45.25,6594191,307552160.00
2016/12/26,45.12,46.55,43.51,46.32,5383996,244079664.00
2016/12/27,45.64,46.19,45.04,45.43,3666914,167342208.00
2016/12/28,45.01,45.95,44.80,44.80,2970442,134555392.00
2016/12/29,44.72,45.83,44.50,44.81,3478064,157277728.00
2016/12/30,44.91,46.79,44.91,46.20,5131021,235829600.00
2017/01/03,46.36,46.84,45.65,46.48,4211794,194649760.00
2017/01/04,46.21,46.35,45.56,46.08,3538913,162725936.00
2017/01/05,45.80,46.77,44.50,44.50,4622518,211900784.00
2017/01/06,44.11,44.28,41.10,41.64,5944314,253529536.00
2017/01/09,41.25,42.00,40.58,41.30,2475686,102078800.00
2017/01/10,41.30,41.92,40.76,40.79,2335939,96908208.00
2017/01/11,40.55,40.79,39.29,39.42,2859836,114637600.00
2017/01/12,39.68,40.11,39.28,39.90,2830716,112490248.00
2017/01/13,39.53,40.10,38.18,38.65,2815097,110076256.00
2017/01/16,38.35,38.68,34.81,36.40,3114477,115738944.00
2017/01/17,36.20,39.80,35.80,39.08,4150874,157005648.00
2017/01/18,38.50,39.50,38.15,38.60,3261924,126888920.00
2017/01/19,38.00,39.88,37.66,39.05,3314930,129448776.00
2017/01/20,38.69,40.99,38.50,40.52,3515463,141170528.00
2017/01/23,40.26,41.00,40.08,40.62,2909923,117950744.00
2017/01/24,40.68,40.68,39.59,40.11,1883970,75307504.00
2017/01/25,39.98,40.55,39.74,40.28,1564734,63009060.00
2017/01/26,40.55,40.79,39.86,40.00,1413782,56669192.00
2017/02/03,40.05,40.05,39.20,39.99,1288402,51185076.00
2017/02/06,40.10,42.36,40.00,42.32,4420398,183452912.00
2017/02/07,42.04,42.31,41.44,41.96,2190661,91727928.00
2017/02/08,42.80,44.40,42.80,43.61,4658729,203305392.00
2017/02/09,43.58,44.35,43.04,43.86,3147512,137803360.00
2017/02/10,43.76,43.76,42.84,42.85,2112378,91256832.00
2017/02/13,42.83,45.30,42.60,44.60,4451388,197444912.00
2017/02/14,44.32,47.47,43.91,46.70,6910555,317302944.00
2017/02/15,45.50,48.40,45.41,45.88,8694730,409372768.00
2017/02/16,45.90,47.03,44.71,46.75,5250435,240928512.00
2017/02/17,46.38,46.95,45.00,45.36,4460140,205114544.00
2017/02/20,45.01,46.59,45.01,46.44,4389374,201444896.00
2017/02/21,46.44,47.46,45.63,47.03,3943568,183681104.00
2017/02/22,47.65,48.60,46.74,48.29,6048391,289271296.00
2017/02/23,48.20,48.79,47.60,47.84,3455302,166058224.00
2017/02/24,47.88,48.30,47.31,47.47,3211469,153410096.00
2017/02/27,52.21,52.21,46.70,47.00,4086688,198619632.00
2017/02/28,46.95,50.47,45.13,50.09,12506600,612546496.00
2017/03/01,49.65,52.26,48.45,50.55,14234799,719881856.00
2017/03/02,50.16,52.49,49.55,51.35,11416309,584896128.00
2017/03/03,50.80,52.19,48.00,48.00,10230208,519786688.00
2017/03/06,48.00,48.20,45.14,47.22,9865783,459936576.00
2017/03/07,46.75,47.77,46.63,47.32,5434272,256328240.00
2017/03/08,47.07,48.30,47.07,47.44,4466842,212795568.00
2017/03/09,47.39,47.39,45.68,45.84,4453204,205416240.00
2017/03/10,45.99,46.29,45.45,45.74,2699200,123809456.00
2017/03/13,45.80,46.62,44.80,46.59,3107511,142300032.00
2017/03/14,46.41,47.43,46.30,46.58,3455136,161807792.00
2017/03/15,46.41,46.66,45.80,45.95,2761300,127365360.00
2017/03/16,46.07,47.66,46.07,47.39,4631517,218321536.00
2017/03/17,47.39,48.28,46.98,46.98,5068057,241426864.00
2017/03/20,51.30,51.68,50.06,51.68,5015429,257665056.00
2017/03/21,56.33,56.85,54.28,56.85,19929776,1115875072.00
2017/03/22,57.00,62.54,56.51,62.54,18322132,1109152896.00
2017/03/23,62.50,64.30,59.68,62.88,20072989,1249664000.00
2017/03/24,61.20,61.75,59.22,60.10,11238002,677786304.00
2017/03/27,59.38,60.00,57.99,58.40,7354283,431592672.00
2017/03/28,58.18,59.20,56.91,58.68,7844537,456530016.00
2017/03/29,57.90,58.25,54.80,55.20,7393113,422689280.00
2017/03/30,54.98,54.98,52.20,52.58,8983467,478319904.00
2017/03/31,52.35,53.53,51.68,52.19,6115405,321341664.00
