603229 奥翔药业 日线 后复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2017/05/09,11.25,11.25,11.25,11.25,16900,190125.00
2017/05/10,12.38,12.38,12.38,12.38,5065,62705.00
2017/05/11,13.62,13.62,13.62,13.62,6100,83082.00
2017/05/12,14.98,14.98,14.98,14.98,11130,166727.00
2017/05/15,16.48,16.48,16.48,16.48,16165,266399.00
2017/05/16,18.13,18.13,18.13,18.13,31330,568013.00
2017/05/17,19.94,19.94,19.94,19.94,58520,1166889.00
2017/05/18,21.93,21.93,21.93,21.93,212345,4656726.00
2017/05/19,24.12,24.12,24.12,24.12,206330,4976680.00
2017/05/22,23.03,23.03,21.71,21.71,16898549,373948640.00
2017/05/23,20.70,21.67,20.33,20.86,14409813,300403328.00
2017/05/24,20.40,21.96,20.40,21.48,13331372,283420512.00
2017/05/25,21.50,21.79,20.02,20.83,11031400,230884448.00
2017/05/26,21.02,22.91,21.02,22.91,17589800,396305760.00
2017/05/31,25.20,25.20,23.08,23.80,24233148,593685760.00
2017/06/01,24.50,26.18,24.09,26.18,28662552,737634112.00
2017/06/02,23.99,24.59,23.56,23.56,21429926,509424896.00
2017/06/05,24.62,25.29,23.00,23.05,20121784,490174880.00
2017/06/06,21.31,22.44,21.21,21.97,14359322,311557056.00
2017/06/07,21.81,23.33,21.62,22.67,13150168,296347776.00
2017/06/08,22.19,22.44,21.27,21.60,11389936,249284064.00
2017/06/09,21.56,22.51,21.45,22.41,9594182,211701664.00
2017/06/12,21.83,23.49,21.51,22.10,11865368,266389536.00
2017/06/13,21.48,22.40,21.48,22.13,8700148,191250912.00
2017/06/14,21.82,22.05,21.22,21.30,7311202,157122736.00
2017/06/15,21.39,22.36,21.30,22.05,7938075,173824736.00
2017/06/16,21.88,21.93,21.45,21.66,5145787,111317544.00
2017/06/19,21.65,21.72,21.27,21.44,3186710,68218512.00
2017/06/20,21.50,21.59,20.90,21.01,4550960,96749592.00
2017/06/21,20.80,21.14,20.42,20.89,4256661,88379768.00
2017/06/22,20.72,20.84,20.23,20.28,3472080,71288064.00
2017/06/23,20.02,20.22,19.22,19.74,4387071,86342024.00
2017/06/26,19.55,20.03,19.36,19.94,2721728,53672032.00
2017/06/27,19.86,20.22,19.77,19.85,2101695,41963616.00
2017/06/28,19.76,19.79,19.23,19.25,2378650,46183840.00
2017/06/29,19.15,19.50,19.15,19.29,1374947,26606028.00
2017/06/30,19.20,19.95,19.16,19.82,2920907,57419688.00
2017/07/03,19.71,19.92,19.52,19.84,1923235,37994848.00
2017/07/04,19.89,20.16,19.79,20.02,2678580,53570624.00
2017/07/05,20.02,20.47,19.90,20.35,3041498,61750592.00
2017/07/06,20.26,21.89,20.22,21.50,8566595,181011152.00
2017/07/07,21.18,21.78,21.00,21.16,6128430,130852624.00
2017/07/10,20.74,20.80,19.81,19.95,4919731,99699288.00
2017/07/11,19.95,20.27,19.75,19.76,1706804,34077072.00
2017/07/12,19.84,20.05,19.26,20.01,2362200,46359644.00
2017/07/13,19.95,20.00,19.53,19.59,1575499,31107116.00
2017/07/14,19.61,19.75,19.22,19.34,1386930,27015844.00
2017/07/17,19.18,19.32,17.41,17.41,3347445,60072816.00
2017/07/18,17.07,17.47,16.69,17.26,2278029,38957856.00
2017/07/19,17.25,17.34,16.78,17.31,2196480,37719556.00
2017/07/20,17.22,17.83,17.22,17.29,1911975,33397884.00
2017/07/21,17.22,17.84,17.18,17.71,2354703,41335708.00
2017/07/24,17.44,17.87,17.41,17.81,1681379,29765070.00
2017/07/25,17.82,17.97,17.50,17.60,1175520,20710676.00
2017/07/26,17.55,17.69,17.21,17.24,1424524,24714416.00
2017/07/27,17.31,17.78,17.08,17.65,2092444,36694700.00
